'Date';'DAX';'S+ACY-P 500'
'2009+AC0-03+AC0-11';3914.100098;869.890015
'2009+AC0-03+AC0-10';3886.97998;868.599976
'2009+AC0-03+AC0-09';3692.030029;845.849976
'2009+AC0-03+AC0-06';3666.409912;832.22998
'2009+AC0-03+AC0-05';3695.48999;838.51001
'2009+AC0-03+AC0-04';3890.939941;825.440002
'2009+AC0-03+AC0-03';3690.719971;825.880005
'2009+AC0-03+AC0-02';3710.070068;845.140015
'2009+AC0-02+AC0-27';3843.73999;874.090027
'2009+AC0-02+AC0-26';3942.620117;845.710022
'2009+AC0-02+AC0-25';3846.209961;836.570007
'2009+AC0-02+AC0-24';3895.75;831.950012
'2009+AC0-02+AC0-23';3936.449951;827.5
'2009+AC0-02+AC0-20';4014.659912;840.23999
'2009+AC0-02+AC0-19';4215.209961;805.219971
'2009+AC0-02+AC0-18';4204.959961;850.119995
'2009+AC0-02+AC0-17';4216.600098;843.73999
'2009+AC0-02+AC0-13';4413.390137;842.619995
'2009+AC0-02+AC0-12';4407.560059;871.789978
'2009+AC0-02+AC0-11';4530.089844;870.26001
'2009+AC0-02+AC0-10';4505.540039;890.349976
'2009+AC0-02+AC0-09';4666.819824;909.72998
'2009+AC0-02+AC0-06';4644.629883;906.650024
'2009+AC0-02+AC0-05';4510.490234;934.700012
'2009+AC0-02+AC0-04';4492.790039;927.450012
'2009+AC0-02+AC0-03';4374.959961;931.799988
'2009+AC0-02+AC0-02';4271.040039;903.25
'2009+AC0-01+AC0-30';4338.350098;890.640015
'2009+AC0-01+AC0-29';4428.109863;869.419983
'2009+AC0-01+AC0-28';4518.720215;872.799988
'2009+AC0-01+AC0-27';4323.419922;868.150024
'2009+AC0-01+AC0-26';4326.870117;863.159973
'2009+AC0-01+AC0-23';4178.939941;871.630005
'2009+AC0-01+AC0-22';4219.419922;887.880005
'2009+AC0-01+AC0-21';4261.149902;885.280029
'2009+AC0-01+AC0-20';4239.850098;904.419983
'2009+AC0-01+AC0-19';4316.140137;913.179993
'2009+AC0-01+AC0-16';4366.279785;868.570007
'2009+AC0-01+AC0-15';4336.72998;879.72998
'2009+AC0-01+AC0-14';4422.350098;873.590027
'2009+AC0-01+AC0-13';4636.939941;899.23999
'2009+AC0-01+AC0-12';4719.620117;888.669983
'2009+AC0-01+AC0-09';4783.890137;909.700012
'2009+AC0-01+AC0-08';4879.910156;876.070007
'2009+AC0-01+AC0-07';4937.470215;845.219971
'2009+AC0-01+AC0-06';5026.310059;870.73999
'2009+AC0-01+AC0-05';4983.990234;848.809998
'2009+AC0-01+AC0-02';4973.069824;816.210022
'2008+AC0-12+AC0-30';4810.200195;896.23999
'2008+AC0-12+AC0-29';4704.859863;887.679993
'2008+AC0-12+AC0-26';4629.379883;857.390015
'2008+AC0-12+AC0-24';4629.379883;851.809998
'2008+AC0-12+AC0-23';4629.379883;800.030029
'2008+AC0-12+AC0-22';4639.02002;752.440002
'2008+AC0-12+AC0-19';4696.700195;806.580017
'2008+AC0-12+AC0-18';4756.399902;859.119995
'2008+AC0-12+AC0-17';4708.379883;850.75
'2008+AC0-12+AC0-16';4729.910156;873.289978
'2008+AC0-12+AC0-15';4654.819824;911.289978
'2008+AC0-12+AC0-12';4663.370117;852.299988
'2008+AC0-12+AC0-11';4767.200195;898.950012
'2008+AC0-12+AC0-10';4804.879883;919.210022
'2008+AC0-12+AC0-09';4779.109863;930.98999
'2008+AC0-12+AC0-08';4715.879883;904.880005
'2008+AC0-12+AC0-05';4381.470215;952.77002
'2008+AC0-12+AC0-04';4564.22998;1005.75
'2008+AC0-12+AC0-03';4567.240234;966.299988
'2008+AC0-12+AC0-02';4531.790039;968.75
'2008+AC0-12+AC0-01';4394.790039;954.090027
'2008+AC0-11+AC0-28';4669.439941;930.090027
'2008+AC0-11+AC0-27';4665.27002;940.51001
'2008+AC0-11+AC0-26';4560.5;848.919983
'2008+AC0-11+AC0-25';4560.419922;876.77002
'2008+AC0-11+AC0-24';4554.330078;908.109985
'2008+AC0-11+AC0-21';4127.410156;896.780029
'2008+AC0-11+AC0-20';4220.200195;955.049988
'2008+AC0-11+AC0-19';4354.089844;985.400024
'2008+AC0-11+AC0-18';4579.470215;940.549988
'2008+AC0-11+AC0-17';4557.27002;946.429993
'2008+AC0-11+AC0-14';4710.240234;907.840027
'2008+AC0-11+AC0-13';4649.52002;998.01001
'2008+AC0-11+AC0-12';4620.799805;1003.349976
'2008+AC0-11+AC0-11';4761.580078;899.219971
'2008+AC0-11+AC0-10';5025.529785;909.919983
'2008+AC0-11+AC0-07';4938.459961;984.940002
'2008+AC0-11+AC0-06';4813.569824;996.22998
'2008+AC0-11+AC0-05';5166.870117;1056.890015
'2008+AC0-11+AC0-04';5278.040039;1099.22998
'2008+AC0-11+AC0-03';5026.839844;1114.280029
'2008+AC0-10+AC0-31';4987.970215;1161.060059
'2008+AC0-10+AC0-30';4869.299805;1166.359985
'2008+AC0-10+AC0-29';4808.689941;1106.420044
'2008+AC0-10+AC0-28';4823.450195;1213.27002
'2008+AC0-10+AC0-27';4334.640137;1209.180054
'2008+AC0-10+AC0-24';4295.669922;1185.869995
'2008+AC0-10+AC0-23';4519.700195;1188.219971
'2008+AC0-10+AC0-22';4571.069824;1207.089966
'2008+AC0-10+AC0-21';4784.410156;1255.079956
'2008+AC0-10+AC0-20';4835.009766;1206.51001
'2008+AC0-10+AC0-17';4781.330078;1156.390015
'2008+AC0-10+AC0-16';4622.810059;1213.599976
'2008+AC0-10+AC0-15';4861.629883;1192.699951
'2008+AC0-10+AC0-14';5199.189941;1251.699951
'2008+AC0-10+AC0-13';5062.450195;1249.050049
'2008+AC0-10+AC0-10';4544.310059;1232.040039
'2008+AC0-10+AC0-09';4887;1224.51001
'2008+AC0-10+AC0-08';5013.620117;1267.790039
'2008+AC0-10+AC0-07';5326.629883;1242.310059
'2008+AC0-10+AC0-06';5387.009766;1236.829956
'2008+AC0-10+AC0-03';5797.029785;1274.97998
'2008+AC0-10+AC0-02';5660.629883;1277.579956
'2008+AC0-10+AC0-01';5806.330078;1282.829956
'2008+AC0-09+AC0-30';5831.02002;1300.680054
'2008+AC0-09+AC0-29';5807.080078;1281.660034
'2008+AC0-09+AC0-26';6063.5;1271.51001
'2008+AC0-09+AC0-25';6173.029785;1266.839966
'2008+AC0-09+AC0-24';6052.870117;1292.199951
'2008+AC0-09+AC0-23';6068.529785;1277.719971
'2008+AC0-09+AC0-22';6107.75;1274.540039
'2008+AC0-09+AC0-19';6143.419922;1266.689941
'2008+AC0-09+AC0-18';5863.419922;1278.599976
'2008+AC0-09+AC0-17';5860.97998;1298.199951
'2008+AC0-09+AC0-16';5965.169922;1292.930054
'2008+AC0-09+AC0-15';6064.160156;1285.829956
'2008+AC0-09+AC0-12';6234.890137;1289.589966
'2008+AC0-09+AC0-11';6178.899902;1305.319946
'2008+AC0-09+AC0-10';6210.319824;1296.319946
'2008+AC0-09+AC0-09';6233.410156;1266.069946
'2008+AC0-09+AC0-08';6263.740234;1289.189941
'2008+AC0-09+AC0-05';6127.439941;1284.880005
'2008+AC0-09+AC0-04';6279.569824;1249.01001
'2008+AC0-09+AC0-03';6467.490234;1260.310059
'2008+AC0-09+AC0-02';6518.470215;1267.380005
'2008+AC0-09+AC0-01';6421.799805;1284.26001
'2008+AC0-08+AC0-29';6422.299805;1263.199951
'2008+AC0-08+AC0-28';6420.540039;1234.369995
'2008+AC0-08+AC0-27';6321.029785;1257.76001
'2008+AC0-08+AC0-26';6340.52002;1252.540039
'2008+AC0-08+AC0-25';6296.950195;1282.189941
'2008+AC0-08+AC0-22';6342.419922;1277
'2008+AC0-08+AC0-21';6236.959961;1260
'2008+AC0-08+AC0-20';6317.799805;1260.680054
'2008+AC0-08+AC0-19';6282.430176;1260.319946
'2008+AC0-08+AC0-18';6432.879883;1245.359985
'2008+AC0-08+AC0-15';6446.02002;1214.910034
'2008+AC0-08+AC0-14';6442.209961;1228.300049
'2008+AC0-08+AC0-13';6422.189941;1239.48999
'2008+AC0-08+AC0-12';6585.870117;1253.390015
'2008+AC0-08+AC0-11';6609.629883;1244.689941
'2008+AC0-08+AC0-08';6561.649902;1273.699951
'2008+AC0-08+AC0-07';6543.490234;1252.310059
'2008+AC0-08+AC0-06';6561.390137;1262.900024
'2008+AC0-08+AC0-05';6518.700195;1261.52002
'2008+AC0-08+AC0-04';6349.810059;1284.910034
'2008+AC0-08+AC0-01';6396.459961;1280
'2008+AC0-07+AC0-31';6479.560059;1278.380005
'2008+AC0-07+AC0-30';6460.120117;1283.150024
'2008+AC0-07+AC0-29';6398.799805;1321.969971
'2008+AC0-07+AC0-28';6351.149902;1314.290039
'2008+AC0-07+AC0-25';6436.709961;1318
'2008+AC0-07+AC0-24';6440.700195;1317.930054
'2008+AC0-07+AC0-23';6536.089844;1342.829956
'2008+AC0-07+AC0-22';6442.790039;1337.810059
'2008+AC0-07+AC0-21';6424.839844;1350.930054
'2008+AC0-07+AC0-18';6382.649902;1360.140015
'2008+AC0-07+AC0-17';6271.27002;1360.030029
'2008+AC0-07+AC0-16';6155.370117;1339.869995
'2008+AC0-07+AC0-15';6081.700195;1335.48999
'2008+AC0-07+AC0-14';6200.25;1358.439941
'2008+AC0-07+AC0-11';6153.299805;1361.76001
'2008+AC0-07+AC0-10';6305;1360.680054
'2008+AC0-07+AC0-09';6386.459961;1404.050049
'2008+AC0-07+AC0-08';6304.410156;1377.199951
'2008+AC0-07+AC0-07';6395.75;1377.650024
'2008+AC0-07+AC0-03';6353.740234;1385.670044
'2008+AC0-07+AC0-02';6305.419922;1400.380005
'2008+AC0-07+AC0-01';6315.939941;1398.26001
'2008+AC0-06+AC0-30';6418.319824;1390.839966
'2008+AC0-06+AC0-27';6421.910156;1385.349976
'2008+AC0-06+AC0-26';6459.600098;1375.930054
'2008+AC0-06+AC0-25';6617.839844;1394.349976
'2008+AC0-06+AC0-24';6536.060059;1390.709961
'2008+AC0-06+AC0-23';6589.459961;1413.400024
'2008+AC0-06+AC0-20';6578.439941;1426.630005
'2008+AC0-06+AC0-19';6721.169922;1425.349976
'2008+AC0-06+AC0-18';6728.910156;1423.569946
'2008+AC0-06+AC0-17';6796.160156;1408.660034
'2008+AC0-06+AC0-16';6729.879883;1403.040039
'2008+AC0-06+AC0-13';6765.319824;1403.579956
'2008+AC0-06+AC0-12';6714.52002;1388.280029
'2008+AC0-06+AC0-11';6650.259766;1397.680054
'2008+AC0-06+AC0-10';6771.100098;1392.569946
'2008+AC0-06+AC0-09';6815.629883;1418.26001
'2008+AC0-06+AC0-06';6803.810059;1407.48999
'2008+AC0-06+AC0-05';6941.830078;1413.900024
'2008+AC0-06+AC0-04';6965.430176;1409.339966
'2008+AC0-06+AC0-03';7019.129883;1385.589966
'2008+AC0-06+AC0-02';7008.77002;1390.939941
'2008+AC0-05+AC0-30';7096.790039;1396.369995
'2008+AC0-05+AC0-29';7055.029785;1397.839966
'2008+AC0-05+AC0-28';7033.839844;1388.819946
'2008+AC0-05+AC0-27';6958.660156;1379.930054
'2008+AC0-05+AC0-26';6953.839844;1375.939941
'2008+AC0-05+AC0-23';6944.049805;1388.170044
'2008+AC0-05+AC0-22';7070.330078;1390.329956
'2008+AC0-05+AC0-21';7040.830078;1365.560059
'2008+AC0-05+AC0-20';7118.5;1364.709961
'2008+AC0-05+AC0-19';7225.939941;1334.430054
'2008+AC0-05+AC0-15';7081.049805;1328.319946
'2008+AC0-05+AC0-14';7083.240234;1332.829956
'2008+AC0-05+AC0-13';7060.189941;1360.550049
'2008+AC0-05+AC0-12';7035.950195;1354.48999
'2008+AC0-05+AC0-09';7003.169922;1365.540039
'2008+AC0-05+AC0-08';7071.899902;1372.540039
'2008+AC0-05+AC0-07';7076.25;1370.400024
'2008+AC0-05+AC0-06';7017.100098;1369.310059
'2008+AC0-05+AC0-05';7052.080078;1367.530029
'2008+AC0-05+AC0-02';7043.22998;1370.180054
'2008+AC0-04+AC0-30';6948.819824;1322.699951
'2008+AC0-04+AC0-29';6885.339844;1315.219971
'2008+AC0-04+AC0-28';6925.330078;1325.76001
'2008+AC0-04+AC0-25';6896.580078;1341.130005
'2008+AC0-04+AC0-24';6821.319824;1352.98999
'2008+AC0-04+AC0-23';6795.029785;1349.880005
'2008+AC0-04+AC0-22';6728.299805;1329.51001
'2008+AC0-04+AC0-21';6786.549805;1298.420044
'2008+AC0-04+AC0-18';6843.080078;1330.73999
'2008+AC0-04+AC0-17';6681.810059;1276.599976
'2008+AC0-04+AC0-16';6702.839844;1288.140015
'2008+AC0-04+AC0-15';6585.049805;1315.47998
'2008+AC0-04+AC0-14';6554.490234;1308.77002
'2008+AC0-04+AC0-11';6603.569824;1320.650024
'2008+AC0-04+AC0-10';6704.319824;1273.369995
'2008+AC0-04+AC0-09';6721.359863;1293.369995
'2008+AC0-04+AC0-08';6771.97998;1304.339966
'2008+AC0-04+AC0-07';6821.029785;1333.699951
'2008+AC0-04+AC0-04';6763.390137;1326.75
'2008+AC0-04+AC0-03';6741.720215;1331.339966
'2008+AC0-04+AC0-02';6777.439941;1330.630005
'2008+AC0-04+AC0-01';6720.330078;1367.680054
'2008+AC0-03+AC0-31';6534.970215;1380.02002
'2008+AC0-03+AC0-28';6559.899902;1381.290039
'2008+AC0-03+AC0-27';6578.060059;1371.800049
'2008+AC0-03+AC0-26';6489.259766;1353.109985
'2008+AC0-03+AC0-25';6524.709961;1342.530029
'2008+AC0-03+AC0-20';6319.990234;1360.030029
'2008+AC0-03+AC0-19';6361.220215;1348.780029
'2008+AC0-03+AC0-18';6393.390137;1349.98999
'2008+AC0-03+AC0-17';6182.299805;1348.859985
'2008+AC0-03+AC0-14';6451.899902;1367.209961
'2008+AC0-03+AC0-13';6500.560059;1348.859985
'2008+AC0-03+AC0-12';6599.370117;1339.130005
'2008+AC0-03+AC0-11';6524.569824;1331.290039
'2008+AC0-03+AC0-10';6448.080078;1336.910034
'2008+AC0-03+AC0-07';6513.990234;1326.449951
'2008+AC0-03+AC0-06';6591.310059;1336.640015
'2008+AC0-03+AC0-05';6683.709961;1380.819946
'2008+AC0-03+AC0-04';6545.040039;1395.420044
'2008+AC0-03+AC0-03';6689.950195;1378.550049
'2008+AC0-02+AC0-29';6748.129883;1355.810059
'2008+AC0-02+AC0-28';6862.52002;1362.300049
'2008+AC0-02+AC0-27';6997.850098;1353.959961
'2008+AC0-02+AC0-26';6985.970215;1330.609985
'2008+AC0-02+AC0-25';6882.560059;1352.069946
'2008+AC0-02+AC0-22';6806.290039;1338.599976
'2008+AC0-02+AC0-21';6904.850098;1310.5
'2008+AC0-02+AC0-20';6899.680176;1325.189941
'2008+AC0-02+AC0-19';7002.290039;1333.25
'2008+AC0-02+AC0-18';6967.549805;1373.199951
'2008+AC0-02+AC0-15';6832.430176;1380.949951
'2008+AC0-02+AC0-14';6962.279785;1416.25
'2008+AC0-02+AC0-13';6973.669922;1401.02002
'2008+AC0-02+AC0-12';6967.839844;1420.329956
'2008+AC0-02+AC0-11';6743.540039;1409.130005
'2008+AC0-02+AC0-08';6767.279785;1390.189941
'2008+AC0-02+AC0-07';6733.720215;1416.180054
'2008+AC0-02+AC0-06';6847.509766;1411.630005
'2008+AC0-02+AC0-05';6765.25;1447.160034
'2008+AC0-02+AC0-04';7000.490234;1447.160034
'2008+AC0-02+AC0-01';6968.669922;1468.359985
'2008+AC0-01+AC0-31';6851.75;1478.48999
'2008+AC0-01+AC0-30';6875.350098;1476.27002
'2008+AC0-01+AC0-29';6892.959961;1497.660034
'2008+AC0-01+AC0-28';6818.850098;1496.449951
'2008+AC0-01+AC0-25';6816.740234;1484.459961
'2008+AC0-01+AC0-24';6821.069824;1460.119995
'2008+AC0-01+AC0-23';6439.209961;1453
'2008+AC0-01+AC0-22';6769.470215;1454.97998
'2008+AC0-01+AC0-21';6790.189941;1445.900024
'2008+AC0-01+AC0-18';7314.169922;1467.949951
'2008+AC0-01+AC0-17';7413.529785;1488.410034
'2008+AC0-01+AC0-16';7471.569824;1486.589966
'2008+AC0-01+AC0-15';7566.379883;1477.650024
'2008+AC0-01+AC0-14';7732.02002;1515.959961
'2008+AC0-01+AC0-11';7717.950195;1504.660034
'2008+AC0-01+AC0-10';7713.089844;1507.339966
'2008+AC0-01+AC0-09';7782.709961;1485.01001
'2008+AC0-01+AC0-08';7849.990234;1462.790039
'2008+AC0-01+AC0-07';7817.169922;1472.420044
'2008+AC0-01+AC0-04';7808.689941;1481.140015
'2008+AC0-01+AC0-03';7908.410156;1469.719971
'2008+AC0-01+AC0-02';7949.109863;1469.02002
'2007+AC0-12+AC0-28';8067.319824;1428.22998
'2007+AC0-12+AC0-27';8038.600098;1407.219971
'2007+AC0-12+AC0-21';8002.669922;1440.699951
'2007+AC0-12+AC0-20';7869.189941;1416.77002
'2007+AC0-12+AC0-19';7837.319824;1439.699951
'2007+AC0-12+AC0-18';7850.740234;1433.27002
'2007+AC0-12+AC0-17';7825.439941;1458.73999
'2007+AC0-12+AC0-14';7948.359863;1451.150024
'2007+AC0-12+AC0-13';7928.310059;1470.579956
'2007+AC0-12+AC0-12';8076.120117;1481.050049
'2007+AC0-12+AC0-11';8009.419922;1439.180054
'2007+AC0-12+AC0-10';8033.359863;1453.699951
'2007+AC0-12+AC0-07';7994.069824;1474.77002
'2007+AC0-12+AC0-06';7940.580078;1475.619995
'2007+AC0-12+AC0-05';7944.77002;1520.27002
'2007+AC0-12+AC0-04';7808.939941;1502.170044
'2007+AC0-12+AC0-03';7837.259766;1509.650024
'2007+AC0-11+AC0-30';7870.52002;1508.439941
'2007+AC0-11+AC0-29';7765.189941;1549.380005
'2007+AC0-11+AC0-28';7723.660156;1531.02002
'2007+AC0-11+AC0-27';7531.350098;1540.97998
'2007+AC0-11+AC0-26';7567.359863;1535.280029
'2007+AC0-11+AC0-23';7608.959961;1514.400024
'2007+AC0-11+AC0-22';7562.100098;1515.880005
'2007+AC0-11+AC0-21';7518.419922;1519.589966
'2007+AC0-11+AC0-20';7630.310059;1506.329956
'2007+AC0-11+AC0-19';7511.970215;1500.630005
'2007+AC0-11+AC0-16';7612.259766;1540.079956
'2007+AC0-11+AC0-15';7667.029785;1541.23999
'2007+AC0-11+AC0-14';7783.109863;1538.530029
'2007+AC0-11+AC0-13';7777.560059;1548.709961
'2007+AC0-11+AC0-12';7806.839844;1561.800049
'2007+AC0-11+AC0-09';7812.399902;1554.410034
'2007+AC0-11+AC0-08';7819.470215;1562.469971
'2007+AC0-11+AC0-07';7799.620117;1565.150024
'2007+AC0-11+AC0-06';7827.189941;1552.579956
'2007+AC0-11+AC0-05';7807.549805;1557.589966
'2007+AC0-11+AC0-02';7849.490234;1542.839966
'2007+AC0-11+AC0-01';7880.850098;1539.589966
'2007+AC0-10+AC0-31';8019.220215;1546.630005
'2007+AC0-10+AC0-30';7977.939941;1547.040039
'2007+AC0-10+AC0-29';8009.669922;1526.75
'2007+AC0-10+AC0-26';7949.169922;1531.380005
'2007+AC0-10+AC0-25';7932.439941;1525.420044
'2007+AC0-10+AC0-24';7828.959961;1517.209961
'2007+AC0-10+AC0-23';7842.790039;1517.72998
'2007+AC0-10+AC0-22';7794.939941;1525.75
'2007+AC0-10+AC0-19';7884.120117;1518.75
'2007+AC0-10+AC0-18';7921.399902;1529.030029
'2007+AC0-10+AC0-17';7985.410156;1519.780029
'2007+AC0-10+AC0-16';7962.640137;1476.650024
'2007+AC0-10+AC0-15';7969.470215;1484.25
'2007+AC0-10+AC0-12';8041.259766;1483.949951
'2007+AC0-10+AC0-11';8033.689941;1471.560059
'2007+AC0-10+AC0-10';7986.569824;1471.48999
'2007+AC0-10+AC0-09';7980.439941;1451.699951
'2007+AC0-10+AC0-08';7974.370117;1453.550049
'2007+AC0-10+AC0-05';8002.180176;1478.550049
'2007+AC0-10+AC0-04';7944.990234;1472.290039
'2007+AC0-10+AC0-03';7955.299805;1489.420044
'2007+AC0-10+AC0-02';7946.790039;1473.98999
'2007+AC0-10+AC0-01';7922.419922;1457.640015
'2007+AC0-09+AC0-28';7861.509766;1463.76001
'2007+AC0-09+AC0-27';7853.790039;1432.359985
'2007+AC0-09+AC0-26';7804.149902;1466.790039
'2007+AC0-09+AC0-25';7769.439941;1479.369995
'2007+AC0-09+AC0-24';7787.919922;1462.5
'2007+AC0-09+AC0-21';7794.430176;1464.069946
'2007+AC0-09+AC0-20';7735.089844;1447.119995
'2007+AC0-09+AC0-19';7750.839844;1445.550049
'2007+AC0-09+AC0-18';7575.209961;1445.939941
'2007+AC0-09+AC0-17';7479.850098;1411.27002
'2007+AC0-09+AC0-14';7497.740234;1406.699951
'2007+AC0-09+AC0-13';7535.970215;1426.540039
'2007+AC0-09+AC0-12';7472.990234;1452.920044
'2007+AC0-09+AC0-11';7457.899902;1453.640015
'2007+AC0-09+AC0-10';7375.439941;1453.089966
'2007+AC0-09+AC0-07';7436.629883;1497.48999
'2007+AC0-09+AC0-06';7621.720215;1476.709961
'2007+AC0-09+AC0-05';7588.029785;1467.670044
'2007+AC0-09+AC0-04';7721.77002;1433.060059
'2007+AC0-09+AC0-03';7648.580078;1472.199951
'2007+AC0-08+AC0-31';7638.169922;1465.810059
'2007+AC0-08+AC0-30';7519.939941;1455.27002
'2007+AC0-08+AC0-29';7439.180176;1473.910034
'2007+AC0-08+AC0-28';7430.240234;1458.949951
'2007+AC0-08+AC0-27';7485.990234;1482.660034
'2007+AC0-08+AC0-24';7507.27002;1518.089966
'2007+AC0-08+AC0-23';7511.959961;1511.040039
'2007+AC0-08+AC0-22';7500.47998;1541.569946
'2007+AC0-08+AC0-21';7424.75;1534.099976
'2007+AC0-08+AC0-20';7407.529785;1553.079956
'2007+AC0-08+AC0-17';7378.290039;1546.170044
'2007+AC0-08+AC0-16';7270.069824;1549.369995
'2007+AC0-08+AC0-15';7445.899902;1549.52002
'2007+AC0-08+AC0-14';7425.069824;1552.5
'2007+AC0-08+AC0-13';7474.330078;1547.699951
'2007+AC0-08+AC0-10';7343.259766;1518.76001
'2007+AC0-08+AC0-09';7453.589844;1510.119995
'2007+AC0-08+AC0-08';7605.939941;1531.849976
'2007+AC0-08+AC0-07';7513.660156;1530.439941
'2007+AC0-08+AC0-06';7444.450195;1525.400024
'2007+AC0-08+AC0-03';7435.669922;1524.869995
'2007+AC0-08+AC0-02';7534.129883;1519.430054
'2007+AC0-08+AC0-01';7473.930176;1503.349976
'2007+AC0-07+AC0-31';7584.140137;1505.709961
'2007+AC0-07+AC0-30';7456.310059;1506.339966
'2007+AC0-07+AC0-27';7451.680176;1492.890015
'2007+AC0-07+AC0-26';7508.959961;1497.73999
'2007+AC0-07+AC0-25';7692.549805;1502.560059
'2007+AC0-07+AC0-24';7806.790039;1522.189941
'2007+AC0-07+AC0-23';7944.209961;1512.839966
'2007+AC0-07+AC0-20';7874.850098;1533.699951
'2007+AC0-07+AC0-19';7991.209961;1531.050049
'2007+AC0-07+AC0-18';7893.609863;1532.910034
'2007+AC0-07+AC0-17';8038.209961;1522.969971
'2007+AC0-07+AC0-16';8105.689941;1515.670044
'2007+AC0-07+AC0-13';8092.77002;1493
'2007+AC0-07+AC0-12';8053.430176;1509.119995
'2007+AC0-07+AC0-11';7898.540039;1507.670044
'2007+AC0-07+AC0-10';7964.759766;1490.719971
'2007+AC0-07+AC0-09';8077.390137;1517.380005
'2007+AC0-07+AC0-06';8048.319824;1530.949951
'2007+AC0-07+AC0-05';7987.129883;1539.180054
'2007+AC0-07+AC0-03';8050.680176;1536.339966
'2007+AC0-07+AC0-02';7958.240234;1530.619995
'2007+AC0-06+AC0-29';8007.319824;1530.22998
'2007+AC0-06+AC0-28';7921.359863;1518.109985
'2007+AC0-06+AC0-27';7801.22998;1515.72998
'2007+AC0-06+AC0-26';7860.52002;1507.51001
'2007+AC0-06+AC0-25';7930.609863;1522.280029
'2007+AC0-06+AC0-22';7949.629883;1524.119995
'2007+AC0-06+AC0-21';7964.709961;1525.099976
'2007+AC0-06+AC0-20';8090.490234;1522.75
'2007+AC0-06+AC0-19';8033.52002;1512.75
'2007+AC0-06+AC0-18';8036.120117;1514.140015
'2007+AC0-06+AC0-15';8030.640137;1501.189941
'2007+AC0-06+AC0-14';7849.160156;1503.150024
'2007+AC0-06+AC0-13';7680.759766;1505.849976
'2007+AC0-06+AC0-12';7678.259766;1491.469971
'2007+AC0-06+AC0-11';7706.100098;1512.579956
'2007+AC0-06+AC0-08';7590.5;1507.719971
'2007+AC0-06+AC0-07';7618.609863;1509.47998
'2007+AC0-06+AC0-06';7730.049805;1505.619995
'2007+AC0-06+AC0-05';7919.830078;1502.390015
'2007+AC0-06+AC0-04';7976.790039;1495.920044
'2007+AC0-06+AC0-01';7987.850098;1486.300049
'2007+AC0-05+AC0-31';7883.040039;1482.369995
'2007+AC0-05+AC0-30';7764.970215;1494.069946
'2007+AC0-05+AC0-29';7781.040039;1494.25
'2007+AC0-05+AC0-25';7739.200195;1495.420044
'2007+AC0-05+AC0-24';7697.379883;1480.410034
'2007+AC0-05+AC0-23';7735.879883;1480.930054
'2007+AC0-05+AC0-22';7659.390137;1484.349976
'2007+AC0-05+AC0-21';7619.310059;1470.72998
'2007+AC0-05+AC0-18';7607.540039;1472.5
'2007+AC0-05+AC0-17';7499.5;1471.47998
'2007+AC0-05+AC0-16';7481.25;1468.329956
'2007+AC0-05+AC0-15';7505.350098;1452.849976
'2007+AC0-05+AC0-14';7459.609863;1447.800049
'2007+AC0-05+AC0-11';7479.339844;1438.869995
'2007+AC0-05+AC0-10';7415.330078;1448.390015
'2007+AC0-05+AC0-09';7475.990234;1444.609985
'2007+AC0-05+AC0-08';7442.200195;1443.76001
'2007+AC0-05+AC0-04';7516.759766;1439.369995
'2007+AC0-05+AC0-03';7476.689941;1437.77002
'2007+AC0-05+AC0-02';7455.930176;1424.550049
'2007+AC0-04+AC0-30';7408.870117;1420.859985
'2007+AC0-04+AC0-27';7378.120117;1422.530029
'2007+AC0-04+AC0-26';7387.02002;1417.22998
'2007+AC0-04+AC0-25';7343.080078;1428.609985
'2007+AC0-04+AC0-24';7270.319824;1437.5
'2007+AC0-04+AC0-23';7335.620117;1436.109985
'2007+AC0-04+AC0-20';7342.540039;1434.540039
'2007+AC0-04+AC0-19';7242.72998;1435.040039
'2007+AC0-04+AC0-18';7282.339844;1410.939941
'2007+AC0-04+AC0-17';7348.830078;1402.060059
'2007+AC0-04+AC0-16';7338.060059;1386.949951
'2007+AC0-04+AC0-13';7212.069824;1392.280029
'2007+AC0-04+AC0-12';7142.950195;1387.170044
'2007+AC0-04+AC0-11';7152.830078;1377.949951
'2007+AC0-04+AC0-10';7166.669922;1406.599976
'2007+AC0-04+AC0-05';7099.910156;1402.839966
'2007+AC0-04+AC0-04';7073.910156;1401.890015
'2007+AC0-04+AC0-03';7045.560059;1391.969971
'2007+AC0-04+AC0-02';6937.169922;1395.410034
'2007+AC0-03+AC0-30';6917.029785;1374.119995
'2007+AC0-03+AC0-29';6897.080078;1387.170044
'2007+AC0-03+AC0-28';6816.890137;1403.170044
'2007+AC0-03+AC0-27';6858.339844;1406.819946
