1551,7	1992	11	19
1544,8	1992	11	20
1530,9	1992	11	23
1510,3	1992	11	24
1517,7	1992	11	25
1523,2	1992	11	26
1523	1992	11	27
1544,3	1992	11	30
1544,9	1992	12	1
1534	1992	12	2
1532,5	1992	12	3
1522,2	1992	12	4
1525,3	1992	12	7
1508,2	1992	12	8
1500,6	1992	12	9
1494,5	1992	12	10
1476	1992	12	11
1469,8	1992	12	14
1481,2	1992	12	15
1472,1	1992	12	16
1476,2	1992	12	17
1492	1992	12	18
1515,6	1992	12	21
1523,6	1992	12	22
1527	1992	12	23
1544,6	1992	12	28
1542,2	1992	12	29
1545,1	1992	12	30
1531,3	1993	1	4
1556,4	1993	1	5
1556,4	1993	1	6
1542,5	1993	1	7
1531,5	1993	1	8
1532	1993	1	11
1530,2	1993	1	12
1516,5	1993	1	13
1523,7	1993	1	14
1544,6	1993	1	15
1573,1	1993	1	18
1578,8	1993	1	19
1574,9	1993	1	20
1573,7	1993	1	21
1587,6	1993	1	22
1569,2	1993	1	25
1576,2	1993	1	26
1562,3	1993	1	27
1567,8	1993	1	28
1571,9	1993	1	29
1585,2	1993	2	1
1583,1	1993	2	2
1601,5	1993	2	3
1601,6	1993	2	4
1641,4	1993	2	5
1647,2	1993	2	8
1641,6	1993	2	9
1649,8	1993	2	10
1651,1	1993	2	11
1661,4	1993	2	12
1664,7	1993	2	15
1664,2	1993	2	16
1653,3	1993	2	17
1672,3	1993	2	18
1677,4	1993	2	19
1680,7	1993	2	22
1661,6	1993	2	23
1644,2	1993	2	24
1658,9	1993	2	25
1684,4	1993	2	26
1701	1993	3	1
1696,7	1993	3	2
1693,7	1993	3	3
1687,4	1993	3	4
1682,8	1993	3	5
1694,8	1993	3	8
1713,1	1993	3	9
1709,7	1993	3	10
1717,4	1993	3	11
1707,1	1993	3	12
1702,6	1993	3	15
1697,8	1993	3	16
1685,1	1993	3	17
1696,2	1993	3	18
1698,8	1993	3	19
1661,4	1993	3	22
1648,4	1993	3	23
1659,5	1993	3	24
1657,2	1993	3	25
1661,3	1993	3	26
1674,9	1993	3	29
1685,1	1993	3	30
1684,2	1993	3	31
1671,5	1993	4	1
1661,8	1993	4	2
1658,7	1993	4	5
1665,4	1993	4	6
1650,3	1993	4	7
1655,7	1993	4	8
1671,1	1993	4	13
1672,4	1993	4	14
1675,2	1993	4	15
1678,9	1993	4	16
1693,3	1993	4	19
1687,1	1993	4	20
1666,9	1993	4	21
1666,7	1993	4	22
1657,1	1993	4	23
1649,8	1993	4	26
1640,8	1993	4	27
1628,9	1993	4	28
1623,9	1993	4	29
1627,2	1993	4	30
1629,2	1993	5	3
1627,4	1993	5	4
1623,2	1993	5	5
